indicator_id,indicator_name,domain,agency_name,dimension_category,dimension,industry,interval,period,unit,value
42,Labor Force Participation Rate,Economic Security and Mobility,Mayor's Office for Economic Opportunity (PRU),Citywide,Citywide,,Calendar Year,2018,pct,60.3
42,Labor Force Participation Rate,Economic Security and Mobility,Mayor's Office for Economic Opportunity (PRU),Gender,Female/Woman,,Calendar Year,2018,pct,59.6145
42,Labor Force Participation Rate,Economic Security and Mobility,Mayor's Office for Economic Opportunity (PRU),Gender,Male/Man,,Calendar Year,2018,pct,69.9397
42,Labor Force Participation Rate,Economic Security and Mobility,Mayor's Office for Economic Opportunity (PRU),Race_Ethnicity,Asian (non-Hispanic) or Pacific Islander,,Calendar Year,2018,pct,64.9968
42,Labor Force Participation Rate,Economic Security and Mobility,Mayor's Office for Economic Opportunity (PRU),Race_Ethnicity,Black/African American/African (non-Hispanic),,Calendar Year,2018,pct,61.9742
42,Labor Force Participation Rate,Economic Security and Mobility,Mayor's Office for Economic Opportunity (PRU),Race_Ethnicity,Hispanic/Latina/o/x,,Calendar Year,2018,pct,62.3765
42,Labor Force Participation Rate,Economic Security and Mobility,Mayor's Office for Economic Opportunity (PRU),Race_Ethnicity,White,,Calendar Year,2018,pct,67.184
42,Labor Force Participation Rate,Economic Security and Mobility,Mayor's Office for Economic Opportunity (PRU),Race_Ethnicity_Gender,Asian Female,,Calendar Year,2018,pct,58.869
42,Labor Force Participation Rate,Economic Security and Mobility,Mayor's Office for Economic Opportunity (PRU),Race_Ethnicity_Gender,Asian Male,,Calendar Year,2018,pct,72.1016
42,Labor Force Participation Rate,Economic Security and Mobility,Mayor's Office for Economic Opportunity (PRU),Race_Ethnicity_Gender,Black Female,,Calendar Year,2018,pct,60.1979
42,Labor Force Participation Rate,Economic Security and Mobility,Mayor's Office for Economic Opportunity (PRU),Race_Ethnicity_Gender,Black Male,,Calendar Year,2018,pct,64.2357
42,Labor Force Participation Rate,Economic Security and Mobility,Mayor's Office for Economic Opportunity (PRU),Race_Ethnicity_Gender,Hispanic Female,,Calendar Year,2018,pct,55.3706
42,Labor Force Participation Rate,Economic Security and Mobility,Mayor's Office for Economic Opportunity (PRU),Race_Ethnicity_Gender,Hispanic Male,,Calendar Year,2018,pct,70.096
42,Labor Force Participation Rate,Economic Security and Mobility,Mayor's Office for Economic Opportunity (PRU),Race_Ethnicity_Gender,White Female,,Calendar Year,2018,pct,62.7322
42,Labor Force Participation Rate,Economic Security and Mobility,Mayor's Office for Economic Opportunity (PRU),Race_Ethnicity_Gender,White Male,,Calendar Year,2018,pct,71.9225
42,Labor Force Participation Rate,Economic Security and Mobility,Mayor's Office for Economic Opportunity (PRU),Borough,Bronx,,Calendar Year,2019,pct,61.2
42,Labor Force Participation Rate,Economic Security and Mobility,Mayor's Office for Economic Opportunity (PRU),Borough,Brooklyn,,Calendar Year,2019,pct,65
42,Labor Force Participation Rate,Economic Security and Mobility,Mayor's Office for Economic Opportunity (PRU),Borough,Manhattan,,Calendar Year,2019,pct,70.3
42,Labor Force Participation Rate,Economic Security and Mobility,Mayor's Office for Economic Opportunity (PRU),Borough,Queens,,Calendar Year,2019,pct,64.9
42,Labor Force Participation Rate,Economic Security and Mobility,Mayor's Office for Economic Opportunity (PRU),Borough,Staten Island,,Calendar Year,2019,pct,63.1
42,Labor Force Participation Rate,Economic Security and Mobility,Mayor's Office for Economic Opportunity (PRU),Citywide,Citywide,,Calendar Year,2019,pct,60.5
42,Labor Force Participation Rate,Economic Security and Mobility,Mayor's Office for Economic Opportunity (PRU),Gender,Female/Woman,,Calendar Year,2019,pct,60.7
42,Labor Force Participation Rate,Economic Security and Mobility,Mayor's Office for Economic Opportunity (PRU),Gender,Male/Man,,Calendar Year,2019,pct,70.5
42,Labor Force Participation Rate,Economic Security and Mobility,Mayor's Office for Economic Opportunity (PRU),Race_Ethnicity,Asian (non-Hispanic) or Pacific Islander,,Calendar Year,2019,pct,64.7
42,Labor Force Participation Rate,Economic Security and Mobility,Mayor's Office for Economic Opportunity (PRU),Race_Ethnicity,Black/African American/African (non-Hispanic),,Calendar Year,2019,pct,62.2
42,Labor Force Participation Rate,Economic Security and Mobility,Mayor's Office for Economic Opportunity (PRU),Race_Ethnicity,Hispanic/Latina/o/x,,Calendar Year,2019,pct,65
42,Labor Force Participation Rate,Economic Security and Mobility,Mayor's Office for Economic Opportunity (PRU),Race_Ethnicity,White,,Calendar Year,2019,pct,67.4
42,Labor Force Participation Rate,Economic Security and Mobility,Mayor's Office for Economic Opportunity (PRU),Race_Ethnicity_Gender,Asian Female,,Calendar Year,2019,pct,59.9
42,Labor Force Participation Rate,Economic Security and Mobility,Mayor's Office for Economic Opportunity (PRU),Race_Ethnicity_Gender,Asian Male,,Calendar Year,2019,pct,70.2
42,Labor Force Participation Rate,Economic Security and Mobility,Mayor's Office for Economic Opportunity (PRU),Race_Ethnicity_Gender,Black Female,,Calendar Year,2019,pct,60.3
42,Labor Force Participation Rate,Economic Security and Mobility,Mayor's Office for Economic Opportunity (PRU),Race_Ethnicity_Gender,Black Male,,Calendar Year,2019,pct,64.8
42,Labor Force Participation Rate,Economic Security and Mobility,Mayor's Office for Economic Opportunity (PRU),Race_Ethnicity_Gender,Hispanic Female,,Calendar Year,2019,pct,58.5
42,Labor Force Participation Rate,Economic Security and Mobility,Mayor's Office for Economic Opportunity (PRU),Race_Ethnicity_Gender,Hispanic Male,,Calendar Year,2019,pct,72.1
42,Labor Force Participation Rate,Economic Security and Mobility,Mayor's Office for Economic Opportunity (PRU),Race_Ethnicity_Gender,White Female,,Calendar Year,2019,pct,62.9
42,Labor Force Participation Rate,Economic Security and Mobility,Mayor's Office for Economic Opportunity (PRU),Race_Ethnicity_Gender,White Male,,Calendar Year,2019,pct,72.2
42,Labor Force Participation Rate,Economic Security and Mobility,Mayor's Office for Economic Opportunity (PRU),Citywide,Citywide,,Calendar Year,2020,pct,58
85,Made in NY Post-Production Training Graduates,Empowered Residents and Neighborhoods,Mayor's Office of Media and Entertainment (MOME),Gender,Female/Woman,,Calendar Year,2019,pct,39
85,Made in NY Post-Production Training Graduates,Empowered Residents and Neighborhoods,Mayor's Office of Media and Entertainment (MOME),Gender,Male/Man,,Calendar Year,2019,pct,54.2
85,Made in NY Post-Production Training Graduates,Empowered Residents and Neighborhoods,Mayor's Office of Media and Entertainment (MOME),Gender,Prefer not to say or Blank,,Calendar Year,2019,pct,6.8
85,Made in NY Post-Production Training Graduates,Empowered Residents and Neighborhoods,Mayor's Office of Media and Entertainment (MOME),Race_Ethnicity,Asian (non-Hispanic),,Calendar Year,2019,pct,5.1
85,Made in NY Post-Production Training Graduates,Empowered Residents and Neighborhoods,Mayor's Office of Media and Entertainment (MOME),Race_Ethnicity,Black/African American/African (non-Hispanic),,Calendar Year,2019,pct,55.9
85,Made in NY Post-Production Training Graduates,Empowered Residents and Neighborhoods,Mayor's Office of Media and Entertainment (MOME),Race_Ethnicity,Hispanic/Latina/o/x,,Calendar Year,2019,pct,23.7
85,Made in NY Post-Production Training Graduates,Empowered Residents and Neighborhoods,Mayor's Office of Media and Entertainment (MOME),Race_Ethnicity,Multiracial/Multiethnic,,Calendar Year,2019,pct,3.4
85,Made in NY Post-Production Training Graduates,Empowered Residents and Neighborhoods,Mayor's Office of Media and Entertainment (MOME),Race_Ethnicity,Prefer not to say or Blank,,Calendar Year,2019,pct,5.1
85,Made in NY Post-Production Training Graduates,Empowered Residents and Neighborhoods,Mayor's Office of Media and Entertainment (MOME),Race_Ethnicity,White,,Calendar Year,2019,pct,6.8
85,Made in NY Post-Production Training Graduates,Empowered Residents and Neighborhoods,Mayor's Office of Media and Entertainment (MOME),Gender,Female/Woman,,Calendar Year,2020,pct,45.24
85,Made in NY Post-Production Training Graduates,Empowered Residents and Neighborhoods,Mayor's Office of Media and Entertainment (MOME),Gender,Male/Man,,Calendar Year,2020,pct,54.76
85,Made in NY Post-Production Training Graduates,Empowered Residents and Neighborhoods,Mayor's Office of Media and Entertainment (MOME),Race_Ethnicity,Asian (non-Hispanic),,Calendar Year,2020,pct,11.9
85,Made in NY Post-Production Training Graduates,Empowered Residents and Neighborhoods,Mayor's Office of Media and Entertainment (MOME),Race_Ethnicity,Black/African American/African (non-Hispanic),,Calendar Year,2020,pct,35.71
85,Made in NY Post-Production Training Graduates,Empowered Residents and Neighborhoods,Mayor's Office of Media and Entertainment (MOME),Race_Ethnicity,Hispanic/Latina/o/x,,Calendar Year,2020,pct,26.19
85,Made in NY Post-Production Training Graduates,Empowered Residents and Neighborhoods,Mayor's Office of Media and Entertainment (MOME),Race_Ethnicity,Multiracial/Multiethnic,,Calendar Year,2020,pct,2.38
85,Made in NY Post-Production Training Graduates,Empowered Residents and Neighborhoods,Mayor's Office of Media and Entertainment (MOME),Race_Ethnicity,Native American or Alaska Native (non-Hispanic),,Calendar Year,2020,pct,2.38
85,Made in NY Post-Production Training Graduates,Empowered Residents and Neighborhoods,Mayor's Office of Media and Entertainment (MOME),Race_Ethnicity,Prefer not to say or Blank,,Calendar Year,2020,pct,7.14
85,Made in NY Post-Production Training Graduates,Empowered Residents and Neighborhoods,Mayor's Office of Media and Entertainment (MOME),Race_Ethnicity,White,,Calendar Year,2020,pct,14.29
85,Made in NY Post-Production Training Graduates,Empowered Residents and Neighborhoods,Mayor's Office of Media and Entertainment (MOME),Gender,Female/Woman,,Calendar Year,2021,pct,61.5
85,Made in NY Post-Production Training Graduates,Empowered Residents and Neighborhoods,Mayor's Office of Media and Entertainment (MOME),Gender,Male/Man,,Calendar Year,2021,pct,38.5
85,Made in NY Post-Production Training Graduates,Empowered Residents and Neighborhoods,Mayor's Office of Media and Entertainment (MOME),Race_Ethnicity,Asian (non-Hispanic),,Calendar Year,2021,pct,7.7
85,Made in NY Post-Production Training Graduates,Empowered Residents and Neighborhoods,Mayor's Office of Media and Entertainment (MOME),Race_Ethnicity,Black/African American/African (non-Hispanic),,Calendar Year,2021,pct,30.8
85,Made in NY Post-Production Training Graduates,Empowered Residents and Neighborhoods,Mayor's Office of Media and Entertainment (MOME),Race_Ethnicity,Hispanic/Latina/o/x,,Calendar Year,2021,pct,23.1
85,Made in NY Post-Production Training Graduates,Empowered Residents and Neighborhoods,Mayor's Office of Media and Entertainment (MOME),Race_Ethnicity,Middle Eastern/North African (non-Hispanic),,Calendar Year,2021,pct,0
85,Made in NY Post-Production Training Graduates,Empowered Residents and Neighborhoods,Mayor's Office of Media and Entertainment (MOME),Race_Ethnicity,Multiracial/Multiethnic,,Calendar Year,2021,pct,0
85,Made in NY Post-Production Training Graduates,Empowered Residents and Neighborhoods,Mayor's Office of Media and Entertainment (MOME),Race_Ethnicity,Native American or Alaska Native (non-Hispanic),,Calendar Year,2021,pct,7.7
85,Made in NY Post-Production Training Graduates,Empowered Residents and Neighborhoods,Mayor's Office of Media and Entertainment (MOME),Race_Ethnicity,Prefer not to say or Blank,,Calendar Year,2021,pct,15.4
85,Made in NY Post-Production Training Graduates,Empowered Residents and Neighborhoods,Mayor's Office of Media and Entertainment (MOME),Race_Ethnicity,White,,Calendar Year,2021,pct,15.4
86,Mental Health First Aid Graduates,Health and Well-Being,Office of Community Mental Health (formerly ThriveNYC) (OCMH),Gender,Female/Woman,,Fiscal Year,2019,pct,68.3
86,Mental Health First Aid Graduates,Health and Well-Being,Office of Community Mental Health (formerly ThriveNYC) (OCMH),Gender,Male/Man,,Fiscal Year,2019,pct,25.1
86,Mental Health First Aid Graduates,Health and Well-Being,Office of Community Mental Health (formerly ThriveNYC) (OCMH),Gender,Other,,Fiscal Year,2019,pct,6.6
86,Mental Health First Aid Graduates,Health and Well-Being,Office of Community Mental Health (formerly ThriveNYC) (OCMH),Race_Ethnicity,Asian (non-Hispanic),,Fiscal Year,2019,pct,11
86,Mental Health First Aid Graduates,Health and Well-Being,Office of Community Mental Health (formerly ThriveNYC) (OCMH),Race_Ethnicity,Black/African American/African (non-Hispanic),,Fiscal Year,2019,pct,47
86,Mental Health First Aid Graduates,Health and Well-Being,Office of Community Mental Health (formerly ThriveNYC) (OCMH),Race_Ethnicity,Hispanic/Latina/o/x,,Fiscal Year,2019,pct,29
86,Mental Health First Aid Graduates,Health and Well-Being,Office of Community Mental Health (formerly ThriveNYC) (OCMH),Race_Ethnicity,Multiracial/Multiethnic,,Fiscal Year,2019,pct,3.8
86,Mental Health First Aid Graduates,Health and Well-Being,Office of Community Mental Health (formerly ThriveNYC) (OCMH),Race_Ethnicity,Native American or Alaska Native (non-Hispanic),,Fiscal Year,2019,pct,0.8
86,Mental Health First Aid Graduates,Health and Well-Being,Office of Community Mental Health (formerly ThriveNYC) (OCMH),Race_Ethnicity,Other,,Fiscal Year,2019,pct,16
86,Mental Health First Aid Graduates,Health and Well-Being,Office of Community Mental Health (formerly ThriveNYC) (OCMH),Race_Ethnicity,White,,Fiscal Year,2019,pct,21
178,MetroPlus Memberships,Health and Well-Being,NYC Health + Hospitals  (H+H),Gender,Female/Woman,,Calendar Year,2020,individual,338904
178,MetroPlus Memberships,Health and Well-Being,NYC Health + Hospitals  (H+H),Gender,Male/Man,,Calendar Year,2020,individual,324579
178,MetroPlus Memberships,Health and Well-Being,NYC Health + Hospitals  (H+H),Race_Ethnicity,Asian (non-Hispanic),,Calendar Year,2020,individual,92838
178,MetroPlus Memberships,Health and Well-Being,NYC Health + Hospitals  (H+H),Race_Ethnicity,Black/African American/African (non-Hispanic),,Calendar Year,2020,individual,188875
178,MetroPlus Memberships,Health and Well-Being,NYC Health + Hospitals  (H+H),Race_Ethnicity,Hispanic/Latina/o/x,,Calendar Year,2020,individual,95627
178,MetroPlus Memberships,Health and Well-Being,NYC Health + Hospitals  (H+H),Race_Ethnicity,Native American or Alaska Native (non-Hispanic),,Calendar Year,2020,individual,8503
178,MetroPlus Memberships,Health and Well-Being,NYC Health + Hospitals  (H+H),Race_Ethnicity,Native Hawaiian or Other Pacific Islander (non-Hispanic),,Calendar Year,2020,individual,215
178,MetroPlus Memberships,Health and Well-Being,NYC Health + Hospitals  (H+H),Race_Ethnicity,Other,,Calendar Year,2020,individual,23819
178,MetroPlus Memberships,Health and Well-Being,NYC Health + Hospitals  (H+H),Race_Ethnicity,Prefer not to say or Blank,,Calendar Year,2020,individual,206781
178,MetroPlus Memberships,Health and Well-Being,NYC Health + Hospitals  (H+H),Race_Ethnicity,White,,Calendar Year,2020,individual,46825
178,MetroPlus Memberships,Health and Well-Being,NYC Health + Hospitals  (H+H),Gender,Female/Woman,,Calendar Year,2021,individual,369715
178,MetroPlus Memberships,Health and Well-Being,NYC Health + Hospitals  (H+H),Gender,Male/Man,,Calendar Year,2021,individual,360593
